Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
iamerinmoses_,45054394492,15,805,516,"TENN $TATE 26’🐯
Business Major
@jay_senpai_53",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/280984003_820119786044416_232510959422256797_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=A52hSgLsgjMAX-f7IF5&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_Md4t6X3hIOOXtYox6cMOI3QiMxTxMgDuBFO3yD5Hbpg&oe=6352D3A3&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
mi.yaa_h,49599539928,9,1814,3464,"Positive vibes 
Chills😍 
Student🖊📚📙
Tsu💙
#scorpio",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/244740950_170911055209033_1660055397636635929_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lDJ-8aCbfQwAX-LzI6R&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9GA1LCZJZMIhi6OzZMBBpYnVUQDMCuh4k9T5nZneIigw&oe=63521888&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
celestexches,1308016262,13,2278,1739,,https://on.soundcloud.com/N4VEgCFR6jG1izGA6,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/309207593_565017722091387_2055116768178754168_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=MxPJ5eBcs0AAX8G88Vy&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8cQRuFaiT6LHUU7RvGq0qnwMHGACmyxUirubJFiWdijA&oe=635114D3&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
j.csby,490536237,6,1132,1097,"DJ Jordan 2️⃣3️⃣ 🤾🏾‍♂️
615📍➡️ 270 
@noredlightz.wku 🚫🔴🚦 
WKU ‘24👨🏾‍🎓 
👻: j.cxsby",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/306063290_1211479232728862_1172684103520109560_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=MhCH0SoRMM8AX_va_-z&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8TDMG2X30y2YxbmBuBXXatkXzQx48Cf0z3oo4xslDdVw&oe=63519B5F&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
ravexwar,374639248,28,1327,977,"𝚐 𝚛 𝚘 𝚠 𝚒 𝚗 𝚐  𝚒𝚗  𝙲𝚑𝚛𝚒𝚜𝚝 ✨
𝚞𝚊𝚋𝚑𝚊𝚖 | 𝚂𝚒𝚐𝚖𝚊 𝚆𝚘𝚖𝚊𝚗 💙💛🐩 
𝚌𝚘𝚖𝚙𝚜𝚌𝚒 </>
@christiancornercoc @ravexloss",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/300203139_1515262735574295_8763203058961245169_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FNkIVI-QrhkAX-oX07X&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8sE7MrrVNhqrz1fbodFwO3UREAthHSQ-ASlxPrGHGFWQ&oe=635143DF&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
tsupepclub,48297426242,21,394,252,"Welcome to the Jungle🐯
You’ve made it to Tennessee State University’s Pep Club Social Media Account🎥
PC PC in this thang🗣",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/246496989_1477580549282199_2025455750328891826_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uneQ4L3dPUUAX-ZnBDZ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_JZGZPSl1R7IKj6BmUu8JfQLzU-hiNsHFGpbpf6GaHOA&oe=63523FD0&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
swavey.1k,48920274465,4,1810,3257,,,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/253159779_248006154017716_8315607089530940660_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9rMNchiAC74AX8BJeEy&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8oSlpmmLdZHIc0Gye-7gcT9k2WN1xxdNZ3cxSXMjyFug&oe=635102CA&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
vonndadonn,617953897,3,1788,3553,Gsu,,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/307829199_3337920409681196_5997315426136810180_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=k7EiCaSNDiYAX-RrVM6&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_PhLVVpbMVNkc_JsNuayy2zEWToZUMJuX35jdgZIrN2A&oe=63523319&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
wasinlast,50737134244,0,40,43,🤧🤧,,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/274670891_1139395466837644_7479352117588847882_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_pPqw494CwQAX_7sVWH&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-V084XZWqtWoKcxgpaiOjQQAvB-l6pmglwrOajizQz0Q&oe=63520A28&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
nyiahwatson,53476335535,9,513,1155,"TSU 26
Psych Major",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/298234267_799573184543739_4075278640641276095_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=zvzVYuUbMIEAX9lbqsf&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8_U8K3mnqv-mGR4WkThpP7AVIFJ4wfl0SBTNb3NHxmWw&oe=63515F0F&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
dayy1k,1385882858,1,5461,3950,,,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/310615278_1164041957521066_6603354830960571971_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JtajL3D-fRUAX8dTP5I&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-bmP3B7lglveNmmPBPNRMtBbpy2D4RleiBl520CFlpFg&oe=6352766E&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
4l.tyler,404710191,0,3160,3443,,,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/311020116_3429947773961654_88882664414739898_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=kMrzC54VESEAX8lgyS7&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9rfP8I2oUjQydCmlJzQ-QRmdSpl5jDLHGqCzqB8JCEsg&oe=6352660C&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
khildish_kambino,45028257938,7,208,191,"Call me Ky🤙🏾
TSU ‘22🐯| Computer Science| 901〽️| Kira💙
🐦: KnekylenS
👻: d3trix_clown",,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/133209334_727165814861876_1232789333311892811_n.jpg?stp=dst-jpg_s320x320&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5-74gRvhOzgAX-zetoF&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9dq1RFqGlqZaZlOUog9wCBig3D6ksTQHdmg02L8OiQgA&oe=6352503C&_nc_sid=8fd12b,  ,"2022-09-05 18:44:32
2022-10-11 20:15:35
2022-09-05 18:44:32
2022-09-26 16:48:52
2022-10-05 21:46:15
2022-09-23 17:54:51
2022-09-14 16:51:55
2022-10-09 16:24:56
2022-10-02 17:51:25
2022-09-18 15:27:21
2022-09-04 21:40:57
2022-10-09 22:45:09
2022-10-08 21:44:19
2022-10-07 21:52:00
2022-10-07 19:34:49
2022-10-06 20:38:53
2022-10-07 05:30:20
2022-10-02 22:11:24
2022-09-30 05:24:57
2022-09-28 01:27:13
2022-09-21 06:40:45
2022-09-19 07:07:12
2022-09-15 05:10:00
2022-10-10 01:51:13
2022-10-08 15:04:57
2022-09-12 02:50:24
2022-10-01 16:14:38
2022-09-07 23:16:03
2022-09-05 16:36:21
2022-10-02 07:58:25
2022-09-22 03:08:20
2022-09-17 08:45:59
2022-09-09 09:53:32
2022-10-07 05:03:36
2022-10-12 00:00:54
2022-10-05 21:10:14
2022-10-06 01:33:28
2022-09-19 15:32:34
2022-09-15 19:34:08
2022-10-12 17:25:06
2022-09-29 23:20:30
2022-09-12 18:55:27
2022-10-07 17:43:36
2022-09-09 01:23:28
2022-10-08 14:43:42
2022-10-12 21:33:33
2022-10-11 23:08:23
2022-10-05 16:42:50
2022-09-04 14:32:50
2022-10-09 20:15:24
2022-09-27 05:02:45
2022-09-08 18:54:18
2022-10-10 20:14:21
2022-10-03 16:34:34
2022-10-08 18:48:35
2022-09-20 23:21:21
"
Username,User ID,Number of Posts,Followers Count,Following Count,Bio,External URL,Verified,Profile Pic,Real or Fake,Posts_Dates
